Time,Queue length
2996,13
2997,15
2998,16
2999,16
3000,16
3001,16
3002,16
3003,17
3004,17
3005,16
3006,16
3007,16
3008,16
3009,16
3010,16
3011,17
3012,17
3013,17
3014,17
3015,17
3016,17
3017,17
3018,17
3019,17
3020,17
3021,17
3022,18
3023,18
3024,18
3025,18
3026,18
3027,18
3028,18
3029,18
3030,19
3031,19
3032,19
3033,19
3034,19
3035,19
3036,19
3037,19
3038,19
3039,19
3040,19
3041,19
3042,19
3043,19
3044,19
3045,19
3046,18
3047,18
3048,18
3049,19
3050,19
3051,19
3052,19
3053,20
3054,20
3055,20
3056,20
3057,20
3058,20
3059,20
3060,20
3061,20
3062,21
3063,21
3064,21
3065,21
3066,21
3067,21
3068,21
3069,20
3070,20
3071,20
3072,20
3073,20
3074,20
3075,20
3076,21
3077,21
3078,21
3079,21
3080,21
3081,21
3082,21
3083,21
3084,21
3085,21
3086,22
3087,22
3088,22
3089,22
3090,22
3091,22
3092,22
3093,22
3094,22
3095,22
3096,22
3097,22
3098,22
3099,22
3100,21
3101,21
3102,21
3103,21
3104,21
3105,21
3106,21
3107,21
3108,21
3109,21
3110,21
3111,21
3112,21
3113,21
3114,22
3115,22
3116,22
3117,22
3118,22
3119,22
3120,22
3121,22
3122,22
3123,22
3124,23
3125,22
3126,22
3127,22
3128,22
3129,22
3130,22
3131,22
3132,21
3133,21
3134,22
3135,22
3136,22
3137,22
3138,22
3139,22
3140,22
3141,23
3142,23
3143,23
3144,23
3145,24
3146,24
3147,24
3148,24
3149,24
3150,24
3151,24
3152,24
3153,24
3154,24
3155,24
3156,24
3157,24
3158,24
3159,24
3160,24
3161,24
3162,23
3163,23
3164,23
3165,24
3166,24
3167,24
3168,24
3169,24
3170,24
3171,24
3172,24
3173,24
3174,24
3175,24
3176,24
3177,24
3178,23
3179,22
3180,22
3181,23
3182,23
3183,22
3184,22
3185,21
3186,20
3187,20
3188,20
3189,20
3190,20
3191,20
3192,20
3193,20
3194,20
3195,19
3196,19
3197,19
3198,19
3199,19
3200,19
3201,19
3202,19
3203,19
3204,19
3205,19
3206,19
3207,19
3208,19
3209,19
3210,19
3211,19
3212,19
3213,19
3214,19
3215,19
3216,19
3217,19
3218,20
3219,20
3220,21
3221,21
3222,21
3223,21
3224,21
3225,21
3226,22
3227,22
3228,22
3229,22
3230,22
3231,22
3232,22
3233,22
3234,22
3235,22
3236,22
3237,22
3238,23
3239,24
3240,25
3241,25
3242,25
3243,25
3244,25
3245,26
3246,26
3247,26
3248,26
3249,26
3250,25
3251,25
3252,24
3253,24
3254,24
3255,24
3256,25
3257,25
3258,24
3259,24
3260,24
3261,24
3262,23
3263,23
3264,23
3265,23
3266,23
3267,22
3268,22
3269,23
3270,23
3271,23
3272,23
3273,23
3274,21
3275,21
3276,21
3277,21
3278,21
3279,20
3280,20
3281,19
3282,19
3283,19
3284,19
3285,19
3286,20
3287,20
3288,20
3289,20
3290,20
3291,20
3292,20
3293,20
3294,20
3295,20
3296,20
3297,20
3298,21
3299,20
3300,20
3301,19
3302,19
3303,19
3304,20
3305,20
3306,20
3307,20
3308,20
3309,20
3310,20
3311,20
3312,19
3313,19
3314,19
3315,19
3316,19
3317,19
3318,19
3319,19
3320,19
3321,19
3322,20
3323,20
3324,20
3325,20
3326,20
3327,20
3328,21
3329,20
3330,20
3331,20
3332,20
3333,20
3334,20
3335,20
3336,20
3337,20
3338,20
3339,20
3340,20
3341,20
3342,20
3343,20
3344,20
3345,19
3346,19
3347,20
3348,20
3349,20
3350,21
3351,21
3352,21
3353,20
3354,21
3355,21
3356,21
3357,21
3358,21
3359,22
3360,22
3361,23
3362,23
3363,23
3364,23
3365,23
3366,23
3367,23
3368,23
3369,23
3370,23
3371,23
3372,22
3373,22
3374,22
3375,22
3376,22
3377,22
3378,21
3379,21
3380,21
3381,22
3382,22
3383,22
3384,23
3385,23
3386,23
3387,23
3388,23
3389,23
3390,23
3391,23
3392,23
3393,23
3394,23
3395,23
3396,23
3397,23
3398,23
3399,23
3400,23
3401,23
3402,23
3403,23
3404,23
3405,23
3406,23
3407,23
3408,24
3409,24
3410,24
3411,24
3412,24
3413,24
3414,24
3415,24
3416,24
3417,24
3418,24
3419,23
3420,23
3421,24
3422,24
3423,24
3424,25
3425,25
3426,25
3427,24
3428,24
3429,24
3430,24
3431,24
3432,23
3433,23
3434,24
3435,24
3436,24
3437,24
3438,24
3439,25
3440,26
3441,26
3442,26
3443,26
3444,26
3445,26
3446,25
3447,24
3448,24
3449,24
3450,24
3451,24
3452,24
3453,24
3454,24
3455,24
3456,24
3457,23
3458,23
3459,23
3460,23
3461,23
3462,23
3463,23
3464,23
3465,23
3466,23
3467,23
3468,23
3469,23
3470,22
3471,22
3472,22
3473,22
3474,22
3475,22
3476,22
3477,22
3478,22
3479,21
3480,21
3481,21
3482,23
3483,23
3484,22
3485,22
3486,22
3487,22
3488,22
3489,22
3490,22
3491,23
3492,23
3493,23
3494,23
3495,23
3496,23
3497,23
3498,23
3499,23
3500,23
3501,23
3502,24
3503,24
3504,24
3505,23
3506,23
3507,23
3508,23
3509,23
3510,24
3511,24
3512,24
3513,24
3514,24
3515,24
3516,24
3517,24
3518,25
3519,25
3520,25
3521,25
3522,25
3523,25
3524,25
3525,25
3526,26
3527,26
3528,26
3529,26
3530,26
3531,26
3532,26
3533,26
3534,26
3535,25
3536,24
3537,24
3538,24
3539,24
3540,24
3541,24
3542,24
3543,24
3544,24
3545,24
3546,24
3547,24
3548,25
3549,25
3550,25
3551,25
3552,25
3553,25
3554,24
3555,24
3556,24
3557,25
3558,25
3559,24
3560,24
3561,24
3562,24
3563,24
3564,24
3565,24
3566,24
3567,24
3568,24
3569,24
3570,24
3571,24
3572,25
3573,24
3574,24
3575,24
3576,24
3577,24
3578,24
3579,24
3580,25
3581,25
3582,24
3583,23
3584,23
3585,23
3586,22
3587,22
3588,22
3589,23
3590,23
3591,24
3592,24
3593,24
3594,24
3595,24
3596,24
3597,25
3598,25
3599,25
3600,25
3601,25
3602,25
3603,25
3604,25
3605,26
3606,26
3607,25
3608,24
3609,24
3610,24
3611,25
3612,27
3613,27
3614,27
3615,27
3616,27
3617,27
3618,27
3619,27
3620,27
3621,28
3622,27
3623,27
3624,27
3625,27
3626,27
3627,27
3628,27
3629,27
3630,27
3631,27
3632,27
3633,26
3634,25
3635,25
3636,25
3637,25
3638,24
3639,24
3640,24
3641,24
3642,24
3643,23
3644,23
3645,23
3646,23
3647,23
3648,23
3649,23
3650,23
3651,23
3652,23
3653,22
3654,22
3655,22
3656,23
3657,22
3658,22
3659,22
3660,22
3661,22
3662,23
3663,23
3664,23
3665,23
3666,23
3667,23
3668,24
3669,25
3670,25
3671,26
3672,26
3673,26
3674,26
3675,26
3676,26
3677,26
3678,26
3679,26
3680,26
3681,26
3682,26
3683,26
3684,26
3685,26
3686,26
3687,26
3688,26
3689,25
3690,25
3691,25
3692,25
3693,25
3694,25
3695,25
3696,26
3697,27
3698,27
3699,27
3700,27
3701,28
3702,28
3703,27
3704,27
3705,27
3706,27
3707,27
3708,27
3709,27
3710,27
3711,27
3712,27
3713,27
3714,27
3715,27
3716,27
3717,28
3718,28
3719,28
3720,28
3721,28
3722,28
3723,28
3724,29
3725,30
3726,30
3727,30
3728,30
3729,30
3730,30
3731,30
3732,31
3733,30
3734,30
3735,29
3736,29
3737,29
3738,29
3739,29
3740,29
3741,29
3742,29
3743,29
3744,29
3745,29
3746,29
3747,29
3748,30
3749,30
3750,30
3751,29
3752,29
3753,29
3754,29
3755,29
3756,29
3757,29
3758,29
3759,29
3760,30
3761,29
3762,29
3763,30
3764,30
3765,30
3766,30
3767,30
3768,30
3769,29
3770,29
3771,29
3772,29
3773,29
3774,28
3775,28
3776,28
3777,28
3778,28
3779,28
3780,28
3781,28
3782,28
3783,28
3784,28
3785,28
3786,28
3787,29
3788,29
3789,29
3790,29
3791,29
3792,29
3793,29
3794,28
3795,28
3796,28
3797,28
3798,28
3799,28
3800,28
3801,28
3802,28
3803,28
3804,28
3805,28
3806,29
3807,29
3808,29
3809,29
3810,29
3811,30
3812,30
3813,30
3814,30
3815,30
3816,30
3817,30
3818,30
3819,29
3820,28
3821,28
3822,28
3823,26
3824,25
3825,25
3826,25
3827,25
3828,25
3829,25
3830,25
3831,25
3832,27
3833,27
3834,27
3835,27
3836,28
3837,28
3838,28
3839,28
3840,28
3841,28
3842,28
3843,28
3844,28
3845,28
3846,28
3847,28
3848,28
3849,28
3850,28
3851,28
3852,28
3853,28
3854,27
3855,26
3856,26
3857,26
3858,25
3859,25
3860,25
3861,25
3862,24
3863,24
3864,24
3865,24
3866,24
3867,24
3868,24
3869,24
3870,24
3871,24
3872,24
3873,24
3874,24
3875,24
3876,24
3877,24
3878,24
3879,24
3880,26
3881,26
3882,26
3883,26
3884,26
3885,26
3886,26
3887,26
3888,26
3889,26
3890,26
3891,27
3892,27
3893,27
3894,26
3895,27
3896,27
3897,27
3898,27
3899,27
3900,27
3901,27
3902,27
3903,27
3904,28
3905,27
3906,27
3907,27
3908,27
3909,27
3910,27
3911,27
3912,28
3913,28
3914,28
3915,28
3916,28
3917,28
3918,28
3919,28
3920,28
3921,28
3922,29
3923,30
3924,30
3925,30
3926,31
3927,32
3928,32
3929,32
3930,32
3931,32
3932,32
3933,30
3934,30
3935,30
3936,30
3937,31
3938,31
3939,32
3940,32
3941,32
3942,33
3943,33
3944,33
3945,33
3946,33
3947,33
3948,33
3949,33
3950,33
3951,32
3952,32
3953,32
3954,32
3955,32
3956,32
3957,32
3958,32
3959,32
3960,32
3961,32
3962,32
3963,33
3964,33
3965,33
3966,33
3967,33
3968,33
3969,33
3970,33
3971,32
3972,32
3973,31
3974,31
3975,31
3976,31
3977,31
3978,30
3979,30
3980,31
3981,30
3982,30
3983,29
3984,29
3985,29
3986,29
3987,30
3988,30
3989,30
3990,30
3991,31
3992,31
3993,31
3994,32
3995,32
3996,32
3997,32
3998,32
3999,32
4000,32
4001,32
4002,32
4003,33
4004,33
4005,33
4006,33
4007,33
4008,33
4009,33
4010,33
4011,32
4012,32
4013,31
4014,31
4015,31
4016,31
4017,31
4018,31
4019,32
4020,31
4021,31
4022,31
4023,31
4024,31
4025,31
4026,32
4027,31
4028,31
4029,31
4030,30
4031,30
4032,30
4033,29
4034,29
4035,29
4036,29
4037,29
4038,29
4039,29
4040,29
4041,28
4042,28
4043,27
4044,27
4045,27
4046,27
4047,27
4048,27
4049,27
4050,27
4051,27
4052,27
4053,27
4054,27
4055,26
4056,26
4057,26
4058,26
4059,26
4060,26
4061,26
4062,26
4063,27
4064,27
4065,27
4066,27
4067,29
4068,29
4069,29
4070,29
4071,29
4072,30
4073,30
4074,30
4075,30
4076,30
4077,29
4078,29
4079,29
4080,29
4081,29
4082,29
4083,29
4084,29
4085,29
4086,29
4087,30
4088,30
4089,30
4090,30
4091,30
4092,30
4093,30
4094,30
4095,29
4096,29
4097,29
4098,29
4099,28
4100,27
4101,27
4102,28
4103,28
4104,28
4105,27
4106,27
4107,27
4108,26
4109,26
4110,26
4111,26
4112,26
4113,25
4114,24
4115,24
4116,24
4117,24
4118,24
4119,24
4120,25
4121,25
4122,25
4123,26
4124,26
4125,26
4126,26
4127,27
4128,27
4129,27
4130,27
4131,27
4132,27
4133,27
4134,27
4135,27
4136,27
4137,27
4138,27
4139,27
4140,27
4141,26
4142,26
4143,26
4144,26
4145,26
4146,26
4147,26
4148,24
4149,24
4150,24
4151,24
4152,24
4153,24
4154,24
4155,24
4156,24
4157,24
4158,24
4159,24
4160,24
4161,24
4162,24
4163,24
4164,24
4165,24
4166,24
4167,24
4168,24
4169,24
4170,25
4171,24
4172,24
4173,24
4174,24
4175,24
4176,23
4177,22
4178,22
4179,21
4180,21
4181,21
4182,22
4183,22
4184,22
4185,23
4186,23
4187,23
4188,23
4189,23
4190,23
4191,23
4192,24
4193,24
4194,24
4195,24
4196,24
4197,24
4198,24
4199,24
4200,23
4201,22
4202,22
4203,22
4204,22
4205,21
4206,21
4207,21
4208,21
4209,21
4210,21
4211,21
4212,21
4213,21
4214,21
4215,21
4216,21
4217,21
4218,21
4219,21
4220,21
4221,22
4222,22
4223,22
4224,22
4225,22
4226,22
4227,22
4228,22
4229,22
4230,21
4231,21
4232,21
4233,21
4234,20
4235,21
4236,20
4237,20
4238,19
4239,19
4240,19
4241,19
4242,18
4243,18
4244,18
4245,18
4246,18
4247,18
4248,18
4249,18
4250,18
4251,19
4252,20
4253,20
4254,20
4255,20
4256,20
4257,20
4258,22
4259,23
4260,24
4261,24
4262,24
4263,24
4264,24
4265,24
4266,24
4267,24
4268,24
4269,24
4270,24
4271,24
4272,24
4273,23
4274,23
4275,23
4276,23
4277,24
4278,23
4279,22
4280,22
4281,22
4282,22
4283,22
4284,22
4285,22
4286,22
4287,22
4288,22
4289,22
4290,22
4291,22
4292,22
4293,22
4294,23
4295,23
4296,23
4297,23
4298,23
4299,23
4300,25
4301,25
4302,25
4303,25
4304,25
4305,25
4306,26
4307,26
4308,26
4309,26
4310,26
4311,26
4312,26
4313,26
4314,26
4315,26
4316,26
4317,26
4318,26
4319,26
4320,28
4321,28
4322,28
4323,28
4324,28
4325,28
4326,28
4327,28
4328,28
4329,28
4330,28
4331,28
4332,28
4333,28
4334,28
4335,28
4336,28
4337,28
4338,28
4339,28
4340,28
4341,28
4342,29
4343,29
4344,29
4345,29
4346,29
4347,29
4348,29
4349,29
4350,29
4351,29
4352,29
4353,29
4354,28
4355,28
4356,28
4357,27
4358,27
4359,27
4360,27
4361,27
4362,26
4363,26
4364,26
4365,26
4366,26
4367,26
4368,26
4369,26
4370,24
4371,25
4372,25
4373,25
4374,25
4375,25
4376,25
4377,25
4378,25
4379,25
4380,25
4381,25
4382,26
4383,26
4384,26
4385,26
4386,26
4387,26
4388,26
4389,26
4390,26
4391,26
4392,26
4393,26
4394,26
4395,26
4396,26
4397,27
4398,27
4399,27
4400,27
4401,28
4402,28
4403,28
4404,28
4405,28
4406,28
4407,28
4408,28
4409,28
4410,28
4411,28
4412,29
4413,29
4414,28
4415,28
4416,30
4417,31
4418,31
4419,31
4420,31
4421,31
4422,31
4423,31
4424,31
4425,31
4426,31
4427,31
4428,32
4429,33
4430,34
4431,34
4432,34
4433,33
4434,32
4435,33
4436,33
4437,33
4438,33
4439,33
4440,33
4441,33
4442,33
4443,33
4444,33
4445,33
4446,33
4447,34
4448,34
4449,34
4450,34
4451,34
4452,35
4453,35
4454,35
4455,35
4456,35
4457,36
4458,36
4459,35
4460,35
4461,35
4462,35
4463,36
4464,35
4465,35
4466,35
4467,35
4468,36
4469,35
4470,35
4471,36
4472,36
4473,36
4474,36
4475,36
4476,36
4477,36
4478,37
4479,38
4480,38
4481,38
4482,38
4483,38
4484,38
4485,38
4486,38
4487,38
4488,38
4489,38
4490,38
4491,39
4492,39
4493,40
4494,40
4495,40
4496,41
4497,41
4498,41
4499,41
4500,41
4501,41
4502,41
4503,40
4504,40
4505,40
4506,40
4507,40
4508,39
4509,39
4510,39
4511,40
4512,40
4513,40
4514,40
4515,40
4516,39
4517,39
4518,39
4519,39
4520,39
4521,39
4522,40
4523,40
4524,40
4525,40
4526,40
4527,40
4528,40
4529,40
4530,40
4531,40
4532,40
4533,40
4534,40
4535,40
4536,40
4537,40
4538,40
4539,40
4540,39
4541,39
4542,39
4543,41
4544,41
4545,41
4546,41
4547,41
4548,41
4549,41
4550,41
4551,41
4552,41
4553,41
4554,40
4555,40
4556,40
4557,40
4558,40
4559,40
4560,40
4561,40
4562,40
4563,40
4564,41
4565,42
4566,42
4567,42
4568,42
4569,42
4570,42
4571,42
4572,41
4573,41
4574,42
4575,44
4576,44
4577,44
4578,44
4579,43
4580,44
4581,44
4582,43
4583,43
4584,44
4585,44
4586,44
4587,44
4588,44
4589,44
4590,44
4591,44
4592,44
4593,44
4594,44
4595,44
4596,44
4597,44
4598,44
4599,44
4600,44
4601,45
4602,45
4603,45
4604,45
4605,45
4606,45
4607,45
4608,45
4609,45
4610,45
4611,45
4612,45
4613,45
4614,45
4615,45
4616,45
4617,46
4618,46
4619,46
4620,46
4621,46
4622,46
4623,46
4624,45
4625,45
4626,45
4627,45
4628,45
4629,45
4630,45
4631,44
4632,44
4633,43
4634,43
4635,43
4636,43
4637,43
4638,43
4639,43
4640,43
4641,43
4642,43
4643,43
4644,43
4645,44
4646,44
4647,43
4648,43
4649,43
4650,43
4651,43
4652,43
4653,43
4654,43
4655,43
4656,43
4657,43
4658,43
4659,43
4660,44
4661,44
4662,43
4663,43
4664,44
4665,44
4666,44
4667,44
4668,44
4669,44
4670,45
4671,45
4672,45
4673,44
4674,44
4675,44
4676,44
4677,44
4678,44
4679,44
4680,45
4681,45
4682,46
4683,46
4684,46
4685,46
4686,46
4687,46
4688,46
4689,46
4690,46
4691,46
4692,45
4693,46
4694,46
4695,46
4696,46
4697,46
4698,45
4699,46
4700,46
4701,46
4702,46
4703,47
4704,47
4705,47
4706,47
4707,47
4708,47
4709,47
4710,47
4711,47
4712,47
4713,47
4714,47
4715,47
4716,47
4717,47
4718,48
4719,48
4720,48
4721,48
4722,48
4723,48
4724,48
4725,48
4726,48
4727,48
4728,49
4729,49
4730,49
4731,49
4732,50
4733,50
4734,50
4735,51
4736,51
4737,52
4738,52
4739,51
4740,51
4741,51
4742,51
4743,51
4744,52
4745,52
4746,52
4747,52
4748,52
4749,52
4750,52
4751,52
4752,53
4753,53
4754,53
4755,53
4756,54
4757,53
4758,53
4759,54
4760,54
4761,54
4762,54
4763,54
4764,54
4765,54
4766,54
4767,54
4768,54
4769,54
4770,55
4771,55
4772,55
4773,54
4774,54
4775,54
4776,54
4777,54
4778,54
4779,54
4780,54
4781,54
4782,54
4783,54
4784,54
4785,54
4786,54
4787,54
4788,54
4789,54
4790,54
4791,54
4792,53
4793,54
4794,54
4795,54
4796,54
4797,53
4798,53
4799,54
4800,54
4801,55
4802,55
4803,56
4804,56
4805,56
4806,56
4807,56
4808,56
4809,56
4810,56
4811,56
4812,55
4813,55
4814,55
4815,55
4816,55
4817,54
4818,54
4819,54
4820,54
4821,55
4822,55
4823,55
4824,55
4825,55
4826,55
4827,55
4828,55
4829,55
4830,55
4831,53
4832,53
4833,53
4834,53
4835,53
4836,52
4837,52
4838,52
4839,52
4840,53
4841,53
4842,53
4843,53
4844,53
4845,54
4846,54
4847,55
4848,55
4849,55
4850,55
4851,55
4852,56
4853,57
4854,57
4855,57
4856,57
4857,57
4858,56
4859,55
4860,55
4861,55
4862,55
4863,55
4864,55
4865,55
4866,55
4867,55
4868,55
4869,54
4870,54
4871,55
4872,55
4873,55
4874,55
4875,55
4876,55
4877,55
4878,56
4879,56
4880,56
4881,56
4882,56
4883,56
4884,56
4885,57
4886,57
4887,57
4888,58
4889,59
4890,60
4891,60
4892,60
4893,60
4894,60
4895,59
4896,59
4897,60
4898,60
4899,60
4900,60
4901,59
4902,59
4903,59
4904,59
4905,59
4906,60
4907,60
4908,60
4909,61
4910,61
4911,61
4912,61
4913,61
4914,61
4915,61
4916,60
4917,60
4918,60
4919,60
4920,60
4921,60
4922,60
4923,60
4924,60
4925,60
4926,60
4927,59
4928,59
4929,59
4930,59
4931,59
4932,59
4933,59
4934,59
4935,60
4936,60
4937,60
4938,60
4939,60
4940,60
4941,60
4942,59
4943,59
4944,60
4945,60
4946,60
4947,60
4948,60
4949,60
4950,60
4951,60
4952,60
4953,60
4954,60
4955,60
4956,60
4957,60
4958,60
4959,60
4960,60
4961,60
4962,60
4963,60
4964,60
4965,60
4966,60
4967,60
4968,60
4969,60
4970,61
4971,61
4972,61
4973,61
4974,61
4975,61
4976,61
4977,61
4978,62
4979,62
4980,63
4981,63
4982,63
4983,63
4984,63
4985,63
4986,63
4987,63
4988,63
4989,63
4990,63
4991,63
4992,63
4993,63
4994,63
4995,63
4996,63
4997,63
4998,64
4999,64
5000,64
5001,64
5002,64
5003,64
5004,64
5005,64
5006,64
5007,64
5008,64
5009,64
5010,64
5011,64
5012,64
5013,64
5014,64
5015,64
5016,64
5017,65
5018,65
5019,65
5020,65
5021,65
5022,65
5023,65
5024,65
5025,65
5026,65
5027,65
5028,65
5029,64
5030,64
5031,64
5032,64
5033,63
5034,63
5035,63
5036,63
5037,63
5038,63
5039,63
5040,63
5041,63
5042,63
5043,63
5044,63
5045,63
5046,63
5047,63
5048,63
5049,63
5050,63
5051,63
5052,63
5053,63
5054,63
5055,63
5056,63
5057,63
5058,64
5059,63
5060,64
5061,65
5062,65
5063,65
5064,64
5065,65
5066,65
5067,66
5068,66
5069,66
5070,66
5071,66
5072,66
5073,65
5074,65
5075,65
5076,64
5077,64
5078,64
5079,64
5080,64
5081,64
5082,64
5083,64
5084,64
5085,64
5086,64
5087,64
5088,64
5089,64
5090,64
5091,64
5092,64
5093,64
5094,64
5095,65
5096,66
5097,67
5098,67
5099,67
5100,67
5101,67
5102,67
5103,66
5104,67
5105,67
5106,67
5107,67
5108,68
5109,68
5110,68
5111,68
5112,68
5113,68
5114,68
5115,68
5116,68
5117,68
5118,68
5119,69
5120,68
5121,68
5122,68
5123,69
5124,69
5125,69
5126,69
5127,69
5128,69
5129,69
5130,69
5131,69
5132,69
5133,69
5134,69
5135,69
5136,69
5137,69
5138,68
5139,67
5140,67
5141,67
5142,67
5143,67
5144,67
5145,67
5146,67
5147,67
5148,67
5149,67
5150,67
5151,67
5152,67
5153,67
5154,67
5155,67
5156,67
5157,67
5158,67
5159,66
5160,66
5161,66
5162,66
5163,66
5164,66
5165,66
5166,66
5167,65
5168,65
5169,65
5170,64
5171,64
5172,63
5173,63
5174,63
5175,64
5176,65
5177,65
5178,66
5179,66
5180,66
5181,67
5182,67
5183,67
5184,67
5185,67
5186,66
5187,67
5188,67
5189,67
5190,67
5191,67
5192,67
5193,67
5194,67
5195,67
5196,67
5197,67
5198,67
5199,68
5200,68
5201,68
5202,68
5203,68
5204,68
5205,68
5206,68
5207,68
5208,68
5209,68
5210,68
5211,69
5212,69
5213,70
5214,71
5215,70
5216,70
5217,70
5218,70
5219,69
5220,69
5221,70
5222,70
5223,70
5224,70
5225,70
5226,70
5227,70
5228,70
5229,70
5230,69
5231,69
5232,69
5233,69
5234,69
5235,69
5236,69
5237,69
5238,70
5239,70
5240,70
5241,71
5242,72
5243,72
5244,72
5245,72
5246,71
5247,71
5248,71
5249,71
5250,71
5251,71
5252,71
5253,71
5254,72
5255,72
5256,72
5257,71
5258,72
5259,72
5260,72
5261,74
5262,74
5263,74
5264,74
5265,74
5266,74
5267,74
5268,74
5269,74
5270,75
5271,74
5272,74
5273,74
5274,74
5275,74
5276,74
5277,73
5278,73
5279,73
5280,73
5281,73
5282,73
5283,73
5284,73
5285,73
5286,73
5287,73
5288,73
5289,72
5290,72
5291,72
5292,73
5293,73
5294,73
5295,73
5296,73
5297,73
5298,74
5299,73
5300,73
5301,73
5302,72
5303,72
5304,72
5305,72
5306,71
5307,71
5308,71
5309,70
5310,70
5311,70
5312,70
5313,70
5314,70
5315,70
5316,70
5317,69
5318,69
5319,69
5320,69
5321,70
5322,70
5323,70
5324,70
5325,70
5326,70
5327,70
5328,70
5329,70
5330,70
5331,70
5332,70
5333,70
5334,70
5335,69
5336,69
5337,70
5338,70
5339,70
5340,70
5341,70
5342,69
5343,69
5344,69
5345,69
5346,69
5347,69
5348,69
5349,69
5350,69
5351,69
5352,69
5353,69
5354,69
5355,69
5356,69
5357,69
5358,68
5359,68
5360,68
5361,68
5362,68
5363,68
5364,68
5365,68
5366,68
5367,68
5368,68
5369,68
5370,68
5371,68
5372,68
5373,68
5374,68
5375,68
5376,67
5377,68
5378,68
5379,69
5380,70
5381,70
5382,71
5383,71
5384,72
5385,73
5386,73
5387,72
5388,72
5389,72
5390,72
5391,72
5392,72
5393,72
5394,72
5395,73
5396,73
5397,73
5398,74
5399,74
5400,74
5401,74
5402,74
5403,74
5404,74
5405,75
5406,75
5407,75
5408,73
5409,73
5410,72
5411,72
5412,73
5413,73
5414,73
5415,73
5416,73
5417,73
5418,73
5419,73
5420,73
5421,73
5422,74
5423,74
5424,74
5425,74
5426,74
5427,74
5428,74
5429,75
5430,75
5431,75
5432,75
5433,75
5434,75
5435,76
5436,76
5437,76
5438,75
5439,75
5440,75
5441,75
5442,76
5443,77
5444,76
5445,76
5446,76
5447,76
5448,75
5449,76
5450,76
5451,76
5452,76
5453,76
5454,76
5455,76
5456,76
5457,76
5458,76
5459,76
5460,76
5461,76
5462,76
5463,76
5464,76
5465,76
5466,76
5467,76
5468,76
5469,76
5470,76
5471,76
5472,76
5473,76
5474,76
5475,76
5476,76
5477,76
5478,76
5479,76
5480,76
5481,76
5482,77
5483,77
5484,77
5485,77
5486,77
5487,77
5488,78
5489,78
5490,78
5491,78
5492,78
5493,78
5494,78
5495,79
5496,79
5497,79
5498,79
5499,79
5500,79
5501,79
5502,78
5503,78
5504,78
5505,79
5506,79
5507,79
5508,80
5509,80
5510,80
5511,80
5512,79
5513,79
5514,80
5515,80
5516,81
5517,81
5518,81
5519,81
5520,81
5521,81
5522,81
5523,81
5524,80
5525,79
5526,79
5527,79
5528,79
5529,79
5530,79
5531,79
5532,79
5533,79
5534,79
5535,80
5536,80
5537,80
5538,80
5539,80
5540,80
5541,80
5542,80
5543,80
5544,80
5545,80
5546,80
5547,80
5548,80
5549,80
5550,80
5551,80
5552,80
5553,80
5554,80
5555,80
5556,80
5557,81
5558,81
5559,81
5560,81
5561,81
5562,81
5563,81
5564,80
5565,80
5566,80
5567,80
5568,80
5569,80
5570,81
5571,81
5572,81
5573,80
5574,81
5575,81
5576,81
5577,81
5578,81
5579,81
5580,81
5581,80
5582,80
5583,80
5584,80
5585,80
5586,80
5587,80
5588,80
5589,80
5590,80
5591,81
5592,81
5593,81
5594,81
5595,81
5596,81
5597,82
5598,82
5599,82
5600,81
5601,80
5602,80
5603,80
5604,80
5605,80
5606,80
5607,80
5608,80
5609,81
5610,81
5611,81
5612,80
5613,80
5614,80
5615,80
5616,80
5617,80
5618,79
5619,79
5620,79
5621,79
5622,78
5623,78
5624,78
5625,78
5626,78
5627,78
5628,78
5629,78
5630,78
5631,78
5632,77
5633,78
5634,79
5635,79
5636,79
5637,79
5638,78
5639,78
5640,78
5641,78
5642,78
5643,78
5644,79
5645,79
5646,79
5647,79
5648,80
5649,80
5650,80
5651,80
5652,81
5653,81
5654,81
5655,82
5656,81
5657,81
5658,81
5659,81
5660,81
5661,81
5662,81
5663,81
5664,81
5665,81
5666,81
5667,79
5668,79
5669,79
5670,79
5671,79
5672,79
5673,78
5674,78
5675,78
5676,78
5677,77
5678,77
5679,77
5680,75
5681,75
5682,75
5683,75
5684,74
5685,74
5686,74
5687,75
5688,74
5689,74
5690,73
5691,73
5692,73
5693,73
5694,72
5695,72
5696,71
5697,71
5698,71
5699,71
5700,71
5701,71
5702,71
5703,71
5704,71
5705,71
5706,71
5707,71
5708,71
5709,71
5710,71
5711,71
5712,71
5713,71
5714,71
5715,71
5716,71
5717,71
5718,71
5719,71
5720,71
5721,71
5722,71
5723,71
5724,71
5725,71
5726,71
5727,71
5728,72
5729,72
5730,72
5731,72
5732,72
5733,72
5734,72
5735,72
5736,73
5737,73
5738,73
5739,73
5740,73
5741,73
5742,73
5743,73
5744,73
5745,73
5746,74
5747,74
5748,74
5749,74
5750,74
5751,74
5752,74
5753,74
5754,74
5755,74
5756,74
5757,74
5758,74
5759,74
5760,75
5761,75
5762,75
5763,75
5764,75
5765,75
5766,76
5767,77
5768,77
5769,77
5770,77
5771,78
5772,78
5773,78
5774,79
5775,79
5776,79
5777,79
5778,79
5779,79
5780,79
5781,79
5782,80
5783,80
5784,80
5785,80
5786,80
5787,80
5788,80
5789,80
5790,80
5791,81
5792,81
5793,82
